coinc_event_id,simulation_id,far,snr,searched_area,searched_prob,searched_prob_dist,searched_vol,searched_prob_vol,offset,runtime,distmean,diststd,log_bci,log_bsn,area(20),area(50),area(90),dist(20),dist(50),dist(90),vol(20),vol(50),vol(90),event_id,percent_coverage,texp_sched (ks),tiles_to_90pct,tiles_total,visit_total
3501,3501,0.0,14.99114425776216,3.629289317377879,0.5589702898570601,0.1912461575531679,40991.4305636968,0.431044215808434,1.3188214549530906,103.1361490910058,479.87223689371547,114.51316384391306,11.66435421350532,49.08098104039299,0.8270102018429664,2.933431000906471,15.807488648861735,58.282627732166645,155.0903371330307,376.9596435563497,12581.481020912555,54348.28038216363,386234.73254363646,3501,99.039837638552,3.5749726619388924,1,2,2
3564,3564,0.0,20.24480880038172,140.79150898415892,0.9577747997438282,0.0519302485325617,1764798.1138945457,0.8565440918401414,21.814927501678746,121.54054556507616,468.9040350903426,116.08372533570407,10.94138556883027,111.2631508049206,8.776008017111021,27.743954330672437,98.7678251734514,59.04402345582997,157.19550909868042,382.75565720844577,130772.21011845612,483585.1668814866,2210883.361885837,3564,93.34975441643029,3.4561018697169152,3,3,2
3672,3672,0.0,33.85085772574779,1.685963894725968,0.8796293856502413,0.4255521955299931,4098.832361938396,0.7560555583385692,0.6472881712158676,131.3315753042698,300.897822271255,44.67865294454325,29.395687956047738,357.59231066493743,0.1742011541928649,0.5431994952542674,1.8372942844020916,22.1962039668785,59.20949929899626,146.27279498234512,465.0855680954047,1710.8003635587363,7729.612665434166,3672,99.99849108277851,1.1168809645088644,2,2,2
3842,3842,0.0,15.62918084895983,13.864737599991056,0.3782711779040294,0.3944963764385043,52955.45550324571,0.2548898682990651,1.1523806125873202,127.7779095839942,350.5410232296311,84.2674133976194,14.766080116273727,53.05844184361461,6.36664245304492,20.55781876978884,80.28124298488795,41.18784020348221,109.96431878756464,273.6897272447896,38914.16043962661,142580.38385282096,749981.9840698573,3842,96.4112409487095,2.338632097267144,5,5,2
3860,3860,0.0,33.48815337537817,2.561320938754655,0.3599438510875858,0.9210713974935784,4209.127043852574,0.6846915229050404,1.1119467835063408,133.56918092793785,150.20135839212492,41.73911483973883,21.17186291602063,344.6064264646181,1.296464767412958,3.9482101642228415,13.36615674990372,23.55064013635493,59.13714150826165,133.41782428408132,520.2400663751123,2183.3623265291058,10564.63494983481,3860,99.91605780494724,0.3578842583837829,3,4,2
3880,3880,0.0,18.40279132224952,2.399855266775703,0.1688100854311497,0.6836190750791645,18467.505669100454,0.1605615906095266,2.6995581025642656,80.40841355547309,382.7158403255581,87.52076531984729,19.80654662299872,89.22779832843246,2.9166103411806663,10.038301542179513,47.26105767105808,44.51730644495984,118.46444736204784,288.1383735459596,24429.14162876117,99804.69768014611,553330.6852212861,3880,96.71326046293176,2.664300369585876,4,4,2
3958,3958,0.0,16.9117911996895,16.55965703891105,0.7640217453637237,0.258402592942949,2391.381927240302,0.8833075383017422,5.69208040166434,133.39858413115144,97.37680557250071,9.5442216957369,13.230395289515904,65.5604043569277,2.386865938638889,7.628628859119307,27.53353343080758,4.62594275997742,12.37878769512075,31.05841562136189,135.05273661700488,517.8826688844425,2653.1400930606173,3958,99.84924194166204,0.3,1,4,2
3987,3987,0.0,24.20920192825725,1.5408906767549104,0.2981240470452135,0.4441292183165485,857.6253335667653,0.1223590295143445,0.5545829188480541,126.86941944621503,244.89466687352984,39.07194789099792,27.708370530373145,170.63842860119357,0.9606860157430808,3.1010374828710394,11.207966418469978,19.481749614394857,51.95429595677703,128.14966739835185,1559.5855801311975,5950.757315599626,28582.770434577207,3987,99.99990083165542,0.6751700815042507,7,17,2
4032,4032,0.0,12.23582670142222,3.3538960900431043,0.1593607780489029,0.44585881611941,17953.8345130432,0.0775930312448085,0.5204252001817564,127.8786431197077,454.9858007197874,136.558145281959,9.407883779032048,23.5988323429403,4.364111537971501,15.257550592004062,72.4014312974318,67.70380253458916,181.2120662724004,455.369415258314,57234.35520702908,241071.75540635132,1441287.563159536,4032,98.45179267842592,5.903438402067403,3,3,2
4035,4035,0.0,10.46006635200271,2.0621707142102847,0.1616714318117332,0.5556053892987735,40328.2553758079,0.1481167172033853,1.750295518889071,119.48630767315626,542.6773492793174,156.34103016682118,9.114356794172709,11.298137274002352,2.650421989616924,10.32597475613221,46.98852167731636,76.84068560211279,204.85300486711827,504.2555338772786,60003.107738685365,281735.2991442805,1755689.827238547,4035,98.3955176037719,12.23786858184823,2,2,2
4054,4054,0.0,37.93078721121496,68.50734379035615,0.9077177459082616,0.3551930072847486,10537.134122431782,0.8832964462177532,4.812328514381536,85.90264167170972,100.24386644243693,17.788580249831487,12.20227855148076,463.9012172962342,4.893295110302855,15.758163653171591,65.37413496882225,8.113565491317942,21.9925320115844,59.89610089703287,587.2703683489964,2274.0706045373954,11504.608533007306,4054,99.62876061865808,0.3,5,7,2
4145,4145,0.0,24.54101904101734,5.30131962619724,0.4436182739220805,0.2063301114369823,4367.401999271124,0.2393969158563279,2.1205262567589656,75.07202912296634,293.0327143643336,59.18906372909775,18.31320106989896,173.48879391585692,1.9815382636144752,6.302717625551975,23.243194388678752,18.334523692940422,52.212176345298815,187.79747896980737,3433.7356616213365,14125.545131509203,97447.0363261162,4145,99.755692680439,6.285458141035469,2,2,2
4151,4151,0.0,15.65010477289948,3.527656102528264,0.271288697196653,0.3479119583453158,13191.75914569418,0.1324170610988346,1.2158854404874324,168.44739650655538,420.7569589875235,86.26089813050378,21.26825573299493,55.98044345063124,2.4618531057270707,8.078263230169116,33.070257454044594,43.437208916215695,115.73325111277302,283.5047944929545,21945.90397636809,86353.52179346253,478602.7863756074,4151,98.06701436746512,10.44599533756265,1,2,2
4604,4604,0.0,32.0509426992476,2.055613732607079,0.1810677334972046,0.5781660505882458,1484.8764657597285,0.1157477456703191,2.919642866241796,78.85049153584987,215.80302818415544,39.48830835455313,23.65618379373398,323.5915302635128,2.303938759090616,7.701570373610223,34.59166343149575,19.774218444148744,52.71839498003436,129.67128666477808,2908.9948442062555,11708.814086897652,71045.15590585486,4604,99.49260007483365,0.3129377174297867,4,8,2
4704,4704,0.0,21.9792690661182,0.6171758934023558,0.3877094108982564,0.6825441204646765,2678.8649169879304,0.3173246221916588,0.4627913988631489,86.9053851608187,351.1248201002295,65.79217604989812,26.844092898936683,135.57509912117607,0.2761005367636878,0.8833016122545301,3.257242683893231,33.1869780463702,88.40157017575444,216.2937711761221,1448.226369198545,5472.09904339614,26836.34162068988,4704,99.99563815201935,4.397725383979913,1,1,2
4971,4971,0.0,10.76870292481584,6.350436682711197,0.3076052792972794,0.9647976199695966,1873464.6976683177,0.816731495685954,1.8056088425514796,75.49028920661658,648.087372602158,170.92952282903556,14.520784189122804,12.673083793136309,3.700282401850425,13.250060661708044,51.47886482622961,86.52282015486026,230.368010909478,561.7974056236726,130698.05922598563,548778.4132931043,2947631.446733746,4971,95.8866624807701,12.60487298810187,2,2,2
